# Source Font Path: ../../Roboto-Regular.ttf
# Output Texture Size: 512
# Encoding: unicode

# Char Code Ranges:(low, high+1) []
# Glyph Bitmap Size for Sampling: 1024
# Ratio Spread to Glyph: 0.2
# Glyph Scaling from Sampling to Packed Signed Dist: 0.013699
# Associated Texture File: RobotoRegular.png
#	Code Point	Glyph Name	Width	Height	Horizontal Bearing X	Horizontal Bearing Y	Horizontal Advance	Vertical Bearing X	Vertical Bearing Y	Vertical Advance	Texture Coord X	Texture Coord Y	Texture Width	Texture Height
SPREAD IN TEXTURE
0.00390625
SPREAD IN FONT METRICS
0.142574
GLYPHS
0X00000026		0.484375	0.710938	0.0820312	0.710938	0.623047	-0.229492	0.144531	1	0.669922	0.00488281	0.0132709	0.0194783
0X00000027		0.547852	0.730469	0.0576172	0.720703	0.651367	-0.267578	0.134766	1	0.691406	0.00488281	0.0150101	0.0200134
0X00000028		0.514648	0.710938	0.0820312	0.710938	0.65625	-0.246094	0.144531	1	0.714844	0.00488281	0.0141004	0.0194783
0X00000029		0.452148	0.710938	0.0820312	0.710938	0.568359	-0.202148	0.144531	1	0.738281	0.00488281	0.012388	0.0194783
0X0000002A		0.441406	0.710938	0.0820312	0.710938	0.552734	-0.194336	0.144531	1	0.759766	0.00488281	0.0120937	0.0194783
0X0000002B		0.547852	0.730469	0.0595703	0.720703	0.681641	-0.28125	0.134766	1	0.78125	0.00488281	0.0150101	0.0200134
0X0000002C		0.546875	0.710938	0.0820312	0.710938	0.712891	-0.274414	0.144531	1	0.804688	0.00488281	0.0149833	0.0194783
0X0000002D		0.0947266	0.710938	0.0888672	0.710938	0.272461	-0.046875	0.144531	1	0.828125	0.00488281	0.00259532	0.0194783
0X0000002E		0.449219	0.720703	0.0253906	0.710938	0.551758	-0.25	0.139648	1	0.839844	0.00488281	0.0123077	0.0197459
0X0000002F		0.545898	0.710938	0.0820312	0.710938	0.626953	-0.231445	0.144531	1	0.861328	0.00488281	0.0149566	0.0194783
0X00000030		0.431641	0.710938	0.0820312	0.710938	0.538086	-0.186523	0.144531	1	0.884766	0.00488281	0.0118261	0.0194783
0X00000031		0.708008	0.710938	0.0820312	0.710938	0.873047	-0.354492	0.144531	1	0.90625	0.00488281	0.019398	0.0194783
0X00000032		0.546875	0.710938	0.0820312	0.710938	0.712891	-0.274414	0.144531	1	0.933594	0.00488281	0.0149833	0.0194783
0X00000033		0.572266	0.730469	0.0576172	0.720703	0.6875	-0.286133	0.134766	1	0.957031	0.00488281	0.015679	0.0200134
0X00000034		0.511719	0.710938	0.0820312	0.710938	0.630859	-0.233398	0.144531	1	0.00390625	0.0419922	0.0140201	0.0194783
0X00000035		0.575195	0.84082	0.0527344	0.720703	0.6875	-0.291016	0.0791016	1	0.0273438	0.0419922	0.0157592	0.0230368
0X00000036		0.516602	0.710938	0.0820312	0.710938	0.616211	-0.226562	0.144531	1	0.0527344	0.0419922	0.0141539	0.0194783
0X00000037		0.516602	0.730469	0.0390625	0.720703	0.59375	-0.257812	0.134766	1	0.0761719	0.0419922	0.0141539	0.0200134
0X00000038		0.550781	0.710938	0.0234375	0.710938	0.59668	-0.274414	0.144531	1	0.0996094	0.0419922	0.0150903	0.0194783
0X00000039		0.514648	0.720703	0.0683594	0.710938	0.648438	-0.255859	0.139648	1	0.123047	0.0419922	0.0141004	0.0197459
0X0000003A		0.610352	0.710938	0.0136719	0.710938	0.636719	-0.304688	0.144531	1	0.146484	0.0419922	0.0167225	0.0194783
0X0000003B		0.836914	0.710938	0.0292969	0.710938	0.887695	-0.414062	0.144531	1	0.171875	0.0419922	0.0229298	0.0194783
0X0000003C		0.573242	0.710938	0.0273438	0.710938	0.626953	-0.286133	0.144531	1	0.203125	0.0419922	0.0157057	0.0194783
0X0000003D		0.584961	0.710938	0.00683594	0.710938	0.600586	-0.292969	0.144531	1	0.228516	0.0419922	0.0160268	0.0194783
0X0000003E		0.517578	0.710938	0.0419922	0.710938	0.598633	-0.257812	0.144531	1	0.253906	0.0419922	0.0141806	0.0194783
0X0000003F		0.18457	0.964844	0.0712891	0.8125	0.265625	-0.0615234	0.0175781	1	0.277344	0.0419922	0.00505687	0.0264348
0X00000040		0.382812	0.772461	0.0195312	0.710938	0.410156	-0.185547	0.113281	1	0.291016	0.0419922	0.0104883	0.0211639
0X00000041		0.185547	0.964844	0.00390625	0.8125	0.265625	-0.128906	0.0175781	1	0.310547	0.0419922	0.00508362	0.0264348
0X00000042		0.353516	0.354492	0.03125	0.710938	0.417969	-0.177734	0.322266	1	0.324219	0.0419922	0.00968564	0.0097124
0X00000043		0.447266	0.0742188	0.00195312	0	0.451172	-0.223633	0.462891	1	0.341797	0.0419922	0.0122542	0.00203345
0X00000044		0.204102	0.143555	0.0273438	0.75	0.30957	-0.126953	0.427734	1	0.363281	0.0419922	0.00559199	0.00393312
0X00000045		0.436523	0.547852	0.0527344	0.538086	0.543945	-0.21875	0.225586	1	0.376953	0.0419922	0.0119599	0.0150101
0X00000046		0.447266	0.759766	0.0683594	0.75	0.561523	-0.212891	0.120117	1	0.398438	0.0419922	0.0122542	0.0208161
0X00000047		0.445312	0.547852	0.0449219	0.538086	0.523438	-0.216797	0.225586	1	0.419922	0.0419922	0.0122007	0.0150101
0X00000048		0.446289	0.759766	0.0458984	0.75	0.564453	-0.236328	0.120117	1	0.441406	0.0419922	0.0122275	0.0208161
0X00000049		0.449219	0.547852	0.0449219	0.538086	0.530273	-0.219727	0.225586	1	0.462891	0.0419922	0.0123077	0.0150101
0X0000004A		0.319336	0.760742	0.0292969	0.760742	0.347656	-0.144531	0.119141	1	0.484375	0.0419922	0.00874919	0.0208429
0X0000004B		0.446289	0.746094	0.046875	0.538086	0.561523	-0.234375	0.126953	1	0.501953	0.0419922	0.0122275	0.0204415
0X0000004C		0.416016	0.75	0.0683594	0.75	0.550781	-0.207031	0.125	1	0.523438	0.0419922	0.011398	0.0205485
0X0000004D		0.107422	0.720703	0.0683594	0.720703	0.243164	-0.0527344	0.139648	1	0.542969	0.0419922	0.00294315	0.0197459
0X0000004E		0.201172	0.93457	-0.0322266	0.720703	0.239258	-0.151367	0.0322266	1	0.554688	0.0419922	0.00551172	0.0256054
0X0000004F		0.4375	0.75	0.0683594	0.75	0.506836	-0.18457	0.125	1	0.568359	0.0419922	0.0119867	0.0205485
0X00000050		0.0908203	0.75	0.0761719	0.75	0.243164	-0.0458984	0.125	1	0.589844	0.0419922	0.0024883	0.0205485
0X00000051		0.741211	0.538086	0.0673828	0.538086	0.876953	-0.371094	0.230469	1	0.601562	0.0419922	0.0203077	0.0147425
0X00000052		0.416016	0.538086	0.0683594	0.538086	0.551758	-0.208008	0.230469	1	0.630859	0.0419922	0.011398	0.0147425
0X00000053		0.481445	0.547852	0.0439453	0.538086	0.570312	-0.241211	0.225586	1	0.650391	0.0419922	0.0131907	0.0150101
0X00000054		0.446289	0.741211	0.0683594	0.538086	0.561523	-0.212891	0.128906	1	0.671875	0.0419922	0.0122275	0.0203077
0X00000055		0.446289	0.741211	0.0458984	0.538086	0.568359	-0.238281	0.128906	1	0.693359	0.0419922	0.0122275	0.0203077
0X00000056		0.255859	0.538086	0.0683594	0.538086	0.338867	-0.101562	0.230469	1	0.714844	0.0419922	0.00701005	0.0147425
0X00000057		0.420898	0.547852	0.0458984	0.538086	0.515625	-0.211914	0.225586	1	0.730469	0.0419922	0.0115318	0.0150101
0X00000058		0.288086	0.666016	0.00390625	0.65625	0.327148	-0.15918	0.166992	1	0.75	0.0419922	0.007893	0.0182475
0X00000059		0.416016	0.538086	0.0664062	0.52832	0.551758	-0.209961	0.230469	1	0.767578	0.0419922	0.011398	0.0147425
0X0000005A		0.450195	0.52832	0.015625	0.52832	0.484375	-0.226562	0.235352	1	0.787109	0.0419922	0.0123345	0.014475
0X0000005B		0.708008	0.52832	0.0205078	0.52832	0.751953	-0.355469	0.235352	1	0.808594	0.0419922	0.019398	0.014475
0X0000005C		0.454102	0.52832	0.0195312	0.52832	0.496094	-0.228516	0.235352	1	0.835938	0.0419922	0.0124415	0.014475
0X0000005D		0.450195	0.742188	0.0107422	0.52832	0.473633	-0.226562	0.128906	1	0.857422	0.0419922	0.0123345	0.0203345
0X0000005E		0.419922	0.52832	0.0429688	0.52832	0.496094	-0.205078	0.235352	1	0.878906	0.0419922	0.011505	0.014475
0X0000005F		0.295898	0.958984	0.03125	0.780273	0.338867	-0.138672	0.0205078	1	0.898438	0.0419922	0.00810704	0.0262743
0X00000060		0.0732422	0.842773	0.0849609	0.710938	0.244141	-0.0371094	0.078125	1	0.916016	0.0419922	0.00200669	0.0230904
0X00000061		0.296875	0.958984	0.00878906	0.780273	0.338867	-0.160156	0.0205078	1	0.927734	0.0419922	0.0081338	0.0262743
0X00000062		0.553711	0.195312	0.0634766	0.391602	0.680664	-0.276367	0.402344	1	0.945312	0.0419922	0.0151706	0.00535118
0X00000063		0.107422	0.713867	0.0673828	0.538086	0.244141	-0.0546875	0.142578	1	0.96875	0.0419922	0.00294315	0.0195586
0X00000064		0.446289	0.764648	0.0507812	0.644531	0.546875	-0.222656	0.117188	1	0.980469	0.0419922	0.0122275	0.0209499
0X00000065		0.506836	0.720703	0.0439453	0.720703	0.581055	-0.246094	0.139648	1	0.00390625	0.0771484	0.0138863	0.0197459
0X00000066		0.619141	0.631836	0.0507812	0.618164	0.712891	-0.305664	0.18457	1	0.0273438	0.0771484	0.0169633	0.0173111
0X00000067		0.510742	0.710938	0.00683594	0.710938	0.525391	-0.255859	0.144531	1	0.0527344	0.0771484	0.0139933	0.0194783
0X00000068		0.0917969	0.842773	0.0712891	0.710938	0.240234	-0.0488281	0.078125	1	0.0761719	0.0771484	0.00251506	0.0230904
0X00000069		0.515625	0.962891	0.0439453	0.720703	0.613281	-0.262695	0.0185547	1	0.0878906	0.0771484	0.0141271	0.0263813
0X0000006A		0.317383	0.104492	0.0488281	0.72168	0.417969	-0.160156	0.447266	1	0.111328	0.0771484	0.00869567	0.00286288
0X0000006B		0.693359	0.731445	0.0439453	0.720703	0.786133	-0.348633	0.133789	1	0.128906	0.0771484	0.0189967	0.0200402
0X0000006C		0.311523	0.382812	0.0712891	0.720703	0.447266	-0.152344	0.308594	1	0.15625	0.0771484	0.00853514	0.0104883
0X0000006D		0.374023	0.388672	0.0498047	0.462891	0.469727	-0.185547	0.305664	1	0.173828	0.0771484	0.0102475	0.0106489
0X0000006E		0.40625	0.207031	0.0615234	0.390625	0.553711	-0.214844	0.396484	1	0.193359	0.0771484	0.0111305	0.00567225
0X0000006F		0.693359	0.731445	0.0439453	0.720703	0.786133	-0.349609	0.133789	1	0.212891	0.0771484	0.0189967	0.0200402
0X00000070		0.328125	0.0703125	0.0693359	0.706055	0.458008	-0.160156	0.464844	1	0.240234	0.0771484	0.00898999	0.00192643
0X00000071		0.24707	0.251953	0.0634766	0.720703	0.374023	-0.124023	0.374023	1	0.257812	0.0771484	0.00676925	0.00690303
0X00000072		0.448242	0.619141	0.046875	0.619141	0.53418	-0.219727	0.19043	1	0.273438	0.0771484	0.012281	0.0169633
0X00000073		0.301758	0.390625	0.0322266	0.716797	0.367188	-0.151367	0.304688	1	0.294922	0.0771484	0.00826758	0.0107024
0X00000074		0.294922	0.396484	0.0302734	0.716797	0.367188	-0.15332	0.301758	1	0.3125	0.0771484	0.00808029	0.0108629
0X00000075		0.204102	0.143555	0.0595703	0.75	0.313477	-0.0966797	0.427734	1	0.330078	0.0771484	0.00559199	0.00393312
0X00000076		0.416016	0.731445	0.0751953	0.52832	0.566406	-0.208008	0.133789	1	0.34375	0.0771484	0.011398	0.0200402
0X00000077		0.374023	0.710938	0.0322266	0.710938	0.489258	-0.211914	0.144531	1	0.363281	0.0771484	0.0102475	0.0194783
0X00000078		0.113281	0.108398	0.0712891	0.411133	0.260742	-0.0585938	0.445312	1	0.382812	0.0771484	0.00310369	0.00296991
0X00000079		0.151367	0.212891	0.0566406	0	0.248047	-0.0673828	0.393555	1	0.394531	0.0771484	0.00414717	0.00583279
0X0000007A		0.182617	0.384766	0.0595703	0.710938	0.367188	-0.124023	0.307617	1	0.408203	0.0771484	0.00500336	0.0105418
0X0000007B		0.334961	0.383789	0.0595703	0.720703	0.455078	-0.167969	0.307617	1	0.421875	0.0771484	0.00917728	0.0105151
0X0000007C		0.383789	0.389648	0.0498047	0.463867	0.46875	-0.18457	0.304688	1	0.439453	0.0771484	0.0105151	0.0106756
0X0000007D		0.655273	0.709961	0.0410156	0.709961	0.732422	-0.325195	0.144531	1	0.458984	0.0771484	0.0179532	0.0194516
0X0000007E		0.68457	0.709961	0.0390625	0.709961	0.776367	-0.349609	0.144531	1	0.486328	0.0771484	0.0187559	0.0194516
0X0000007F		0.6875	0.716797	0.0537109	0.716797	0.77832	-0.334961	0.141602	1	0.513672	0.0771484	0.0188362	0.0196388
0X00000080		0.400391	0.726562	0.0332031	0.538086	0.473633	-0.204102	0.136719	1	0.541016	0.0771484	0.0109699	0.0199064
0X00000081		0.924805	0.710938	-0.00683594	0.710938	0.93457	-0.474609	0.144531	1	0.560547	0.0771484	0.0253379	0.0194783
0X00000082		0.44043	0.448242	0.0429688	0.548828	0.533203	-0.223633	0.275391	1	0.59375	0.0771484	0.0120669	0.012281
0X00000083		0.582031	0.786133	0.0576172	0.740234	0.6875	-0.286133	0.106445	1	0.615234	0.0771484	0.0159465	0.0215385
0X00000084		0.464844	0.710938	0.0810547	0.710938	0.59082	-0.214844	0.144531	1	0.640625	0.0771484	0.0127358	0.0194783
0X00000085		0.484375	0.768555	0.0673828	0.758789	0.594727	-0.229492	0.115234	1	0.662109	0.0771484	0.0132709	0.0210569
0X00000086		0.772461	0.547852	0.0380859	0.538086	0.844727	-0.384766	0.225586	1	0.683594	0.0771484	0.0211639	0.0150101
0X00000087		0.460938	0.78125	0.0615234	0.771484	0.585938	-0.231445	0.109375	1	0.712891	0.0771484	0.0126288	0.0214047
0X00000088		0.488281	0.506836	0.0341797	0.59082	0.571289	-0.250977	0.246094	1	0.734375	0.0771484	0.013378	0.0138863
0X00000089		0.481445	0.655273	0.0439453	0.589844	0.566406	-0.239258	0.171875	1	0.755859	0.0771484	0.0131907	0.0179532
0X0000008A		0.447266	0.953125	0.0722656	0.75	0.576172	-0.21582	0.0234375	1	0.777344	0.0771484	0.0122542	0.0261138
0X0000008B		0.538086	0.759766	0.0458984	0.75	0.597656	-0.25293	0.120117	1	0.798828	0.0771484	0.0147425	0.0208161
0X0000008C		0.677734	0.710938	0.0136719	0.710938	0.700195	-0.335938	0.144531	1	0.822266	0.0771484	0.0185686	0.0194783
0X0000008D		0.0917969	0.52832	0.0751953	0.52832	0.24707	-0.0478516	0.235352	1	0.849609	0.0771484	0.00251506	0.014475
0X0000008E		0.456055	0.52832	0.0751953	0.52832	0.556641	-0.203125	0.235352	1	0.861328	0.0771484	0.012495	0.014475
0X0000008F		0.49707	0.710938	0.0166016	0.710938	0.539062	-0.25293	0.144531	1	0.882812	0.0771484	0.0136188	0.0194783
0X00000090		0.238281	0.75	0.0166016	0.75	0.270508	-0.119141	0.125	1	0.904297	0.0771484	0.00652844	0.0205485
0X00000091		0.539062	0.924805	0.0791016	0.710938	0.693359	-0.267578	0.0371094	1	0.919922	0.0771484	0.0147693	0.0253379
0X00000092		0.421875	0.751953	0.0703125	0.538086	0.566406	-0.212891	0.124023	1	0.943359	0.0771484	0.0115586	0.0206021
0X00000093		0.829102	0.731445	0.0507812	0.720703	0.954102	-0.426758	0.133789	1	0.962891	0.0771484	0.0227158	0.0200402
0X00000094		0.828125	0.547852	0.046875	0.538086	0.908203	-0.407227	0.225586	1	0.00390625	0.112305	0.022689	0.0150101
0X00000095		0.235352	0.760742	0.078125	0.760742	0.248047	-0.0458984	0.119141	1	0.0351562	0.112305	0.00644818	0.0208429
0X00000096		0.588867	0.730469	0.0449219	0.720703	0.691406	-0.300781	0.134766	1	0.0507812	0.112305	0.0161338	0.0200134
0X00000097		0.355469	0.974609	-0.0136719	0.760742	0.34082	-0.18457	0.0126953	1	0.0761719	0.112305	0.00973915	0.0267024
0X00000098		0.65332	0.787109	0.0488281	0.777344	0.686523	-0.293945	0.106445	1	0.09375	0.112305	0.0178997	0.0215653
0X00000099		0.546875	0.595703	0.0439453	0.585938	0.571289	-0.241211	0.202148	1	0.121094	0.112305	0.0149833	0.0163211
0X0000009A		0.696289	0.760742	0.0683594	0.750977	0.695312	-0.279297	0.119141	1	0.144531	0.112305	0.019077	0.0208429
0X0000009B		0.566406	0.580078	0.0664062	0.570312	0.619141	-0.243164	0.209961	1	0.171875	0.112305	0.0155184	0.015893
0X0000009C		0.211914	0.742188	-0.0371094	0.52832	0.251953	-0.163086	0.128906	1	0.195312	0.112305	0.00580603	0.0203345
0X0000009D		0.441406	0.549805	0.0478516	0.539062	0.527344	-0.21582	0.224609	1	0.208984	0.112305	0.0120937	0.0150636
0X0000009E		0.295898	0.138672	0.0820312	0.75	0.470703	-0.15332	0.430664	1	0.230469	0.112305	0.00810704	0.00379934
0X0000009F		0.302734	0.138672	0.0683594	0.75	0.444336	-0.15332	0.430664	1	0.248047	0.112305	0.00829433	0.00379934
0X000000A0		0.328125	0.0703125	0.0693359	0.707031	0.458984	-0.160156	0.464844	1	0.265625	0.112305	0.00898999	0.00192643
0X000000A1		0.292969	0.130859	0.0625	0.730469	0.426758	-0.150391	0.43457	1	0.283203	0.112305	0.00802678	0.00358529
0X000000A2		0.107422	0.103516	0.0683594	0.719727	0.243164	-0.0527344	0.448242	1	0.300781	0.112305	0.00294315	0.00283613
0X000000A3		0.210938	0.201172	0.0585938	0.789062	0.334961	-0.108398	0.399414	1	0.3125	0.112305	0.00577928	0.00551172
0X000000A4		0.171875	0.239258	0.0244141	0.0273438	0.270508	-0.111328	0.379883	1	0.326172	0.112305	0.00470904	0.0065552
0X000000A5		0.345703	0.132812	0.0595703	0.739258	0.47168	-0.175781	0.433594	1	0.339844	0.112305	0.0094716	0.0036388
0X000000A6		0.350586	0.148438	0.0458984	0.75	0.373047	-0.140625	0.425781	1	0.357422	0.112305	0.00960538	0.0040669
0X000000A7		0.167969	0.161133	0.0615234	-0.0371094	0.293945	-0.0859375	0.418945	1	0.375	0.112305	0.00460202	0.00441473
0X000000A8		0.204102	0.143555	-0.418945	0.75	0	-0.418945	0.427734	1	0.388672	0.112305	0.00559199	0.00393312
0X000000A9		0.204102	0.143555	-0.321289	0.75	0	-0.321289	0.427734	1	0.402344	0.112305	0.00559199	0.00393312
0X000000AA		0.345703	0.132812	-0.432617	0.739258	0	-0.432617	0.433594	1	0.416016	0.112305	0.0094716	0.0036388
0X000000AB		0.151367	0.201172	-0.329102	0.807617	0	-0.329102	0.399414	1	0.433594	0.112305	0.00414717	0.00551172
0X000000AC		0.360352	0.129883	-0.481445	0.741211	0	-0.481445	0.43457	1	0.447266	0.112305	0.00987293	0.00355854
0X000000AD		0.107422	0.103516	-0.347656	-0.0673828	0	-0.347656	0.448242	1	0.466797	0.112305	0.00294315	0.00283613
0X000000AE		0.112305	0.165039	0.0888672	0.78125	0.256836	-0.0390625	0.416992	1	0.478516	0.112305	0.00307693	0.00452175
0X000000AF		0.384766	0.199219	0.0546875	0.816406	0.505859	-0.198242	0.400391	1	0.490234	0.112305	0.0105418	0.00545821
0X000000B0		0.113281	0.108398	0.0712891	0.411133	0.261719	-0.0595703	0.445312	1	0.509766	0.112305	0.00310369	0.00296991
0X000000B1		0.4375	0.710938	0.0859375	0.710938	0.556641	-0.192383	0.144531	1	0.521484	0.112305	0.0119867	0.0194783
0X000000B2		0.666992	0.710938	0.0146484	0.710938	0.705078	-0.337891	0.144531	1	0.542969	0.112305	0.0182743	0.0194783
0X000000B3		0.572266	0.730469	0.0498047	0.720703	0.680664	-0.290039	0.134766	1	0.570312	0.112305	0.015679	0.0200134
0X000000B4		0.602539	0.710938	0.0244141	0.710938	0.655273	-0.303711	0.144531	1	0.595703	0.112305	0.0165084	0.0194783
0X000000B5		0.458008	0.710938	0.0585938	0.710938	0.571289	-0.227539	0.144531	1	0.621094	0.112305	0.0125485	0.0194783
0X000000B6		0.539062	0.710938	0.0869141	0.710938	0.713867	-0.270508	0.144531	1	0.642578	0.112305	0.0147693	0.0194783
0X000000B7		0.5	0.710938	0.0332031	0.710938	0.571289	-0.251953	0.144531	1	0.666016	0.112305	0.013699	0.0194783
0X000000B8		0.644531	0.710938	0.0371094	0.710938	0.716797	-0.321289	0.144531	1	0.689453	0.112305	0.0176589	0.0194783
0X000000B9		0.597656	0.710938	0.0439453	0.710938	0.692383	-0.302734	0.144531	1	0.716797	0.112305	0.0163746	0.0194783
0X000000BA		0.544922	0.720703	0.0546875	0.720703	0.665039	-0.277344	0.139648	1	0.742188	0.112305	0.0149298	0.0197459
0X000000BB		0.509766	0.548828	0.0488281	0.538086	0.56543	-0.234375	0.225586	1	0.765625	0.112305	0.0139666	0.0150368
0X000000BC		0.459961	0.908203	0.078125	0.720703	0.592773	-0.21875	0.0458984	1	0.789062	0.112305	0.012602	0.024883
0X000000BD		0.461914	0.731445	0.0224609	0.52832	0.500977	-0.228516	0.133789	1	0.810547	0.112305	0.0126555	0.0200402
0X000000BE		0.472656	0.773438	0.046875	0.763672	0.566406	-0.236328	0.113281	1	0.832031	0.112305	0.0129499	0.0211907
0X000000BF		0.442383	0.547852	0.0478516	0.538086	0.539062	-0.22168	0.225586	1	0.853516	0.112305	0.0121204	0.0150101
0X000000C0		0.417969	0.898438	0.0527344	0.710938	0.518555	-0.206055	0.0507812	1	0.875	0.112305	0.0114515	0.0246154
0X000000C1		0.421875	0.741211	0.0703125	0.538086	0.566406	-0.212891	0.128906	1	0.894531	0.112305	0.0115586	0.0203077
0X000000C2		0.449219	0.730469	0.0595703	0.720703	0.569336	-0.225586	0.134766	1	0.914062	0.112305	0.0123077	0.0200134
0X000000C3		0.192383	0.53418	0.0947266	0.52832	0.324219	-0.0673828	0.232422	1	0.935547	0.112305	0.00527092	0.0146355
0X000000C4		0.511719	0.75	0.0175781	0.741211	0.553711	-0.258789	0.125	1	0.949219	0.112305	0.0140201	0.0205485
0X000000C5		0.40918	0.913086	0.0488281	0.720703	0.490234	-0.196289	0.0429688	1	0.972656	0.112305	0.0112107	0.0250168
